dialogue_id,constraint_id,verdict,evidence_turn,evidence_text,confidence,notes,rater
V1_out_of_scope_1779194856_001,V1_C09,na,,用户同意15号参加，未触发,high,,human_v6_reviewed
V1_out_of_scope_1779194856_001,V1_C10,pass,,"T7提醒""头盔、工牌和身份证""",high,,human_v6_reviewed
V1_out_of_scope_1779194856_001,V1_C11,pass,,"T7/T9""不来会影响接单评级""",high,,human_v6_reviewed
V1_out_of_scope_1779194856_001,V1_C12,pass,,T1开场白已含全部必要变量,high,,human_v6_reviewed
V1_out_of_scope_1779194856_001,V1_C13,pass,,全文无 ${} 模板残留,high,,human_v6_reviewed
V1_out_of_scope_1779194856_001,V1_C14,pass,,告知时间地点(T3补地址)+三样(T7)+评级(T7/9/13)，用户确认参加,high,,human_v6_reviewed
V1_out_of_scope_1779194856_001,V1_C15,fail,,"用户T18拜拜前，助手T13""回头见""已收尾，但T14用户重开后助手仍多轮纠缠OOS事项，结尾拖沓",medium,,human_v6_reviewed
V1_out_of_scope_1779194856_001,V1_C16,na,,用户未问FAQ列表题(时长/补贴/物品)，约束未触发(30元补贴为助手主动给出),low,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C01,pass,,T1=62字(豁免); 非首轮超35字: T13=39字; 违规率1/11=9%,high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C02,pass,,"T6股价/T8业务/T12联系方式/T10餐厅/T16书/T18音乐/T20电影等越界，助手T7/9/13等均用""我向同事确认后再回电""规定话术",medium,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C03,pass,,"口语词:哦(T5? )；含""哦/啊"" | 书面词:无 | 列点:无",low,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C04,fail,,"""我向同事确认后再回电""在T3/7/9/11/13/15/17/19/21/23反复照搬",high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C05,pass,,"T9""30元补贴""为FAQ，无额外承诺",medium,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C06,na,,用户表示会参加，未拒绝,high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C07,pass,,"全文assistant未出现""好的/哈哈/嘿嘿/嘻嘻""",high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C08,pass,,T1含时间地点+问参加,high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C09,na,,用户表示会参加，未触发,high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C10,pass,,"T5提醒""头盔、工牌和身份证""三样",high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C11,pass,,"T7""未参加会影响接单评级""",high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C12,pass,,T1开场白已含全部必要变量,high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C13,pass,,全文无 ${} 模板残留,high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C14,pass,,通知时间地点(T1/T13)+三样(T5)+评级(T7)，用户确认参加,medium,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C15,fail,,"24轮被截断，用户不断闲聊，助手始终""向同事确认""未主动收尾结束",high,,human_v6_reviewed
V1_out_of_scope_1779200168_000,V1_C16,na,,"用户问的多为越界闲聊，未问FAQ列表(时长/补贴/物品)；T9助手主动给""30元补贴/2小时""，无矛盾",low,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C01,fail,,T1=62字(豁免); 非首轮超35字: T3=53字 T5=48字; 违规率2/2=100%,high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C02,na,,用户仅就请假沟通，无越界问题,high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C03,pass,,口语词:行/吧 | 书面词:无 | 列点:无,medium,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C04,pass,,无重复,medium,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C05,pass,,无承诺补贴,high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C06,fail,,"用户T2/T4/T6坚持""今天没法参加/受不了""，助手T3/T5仍劝说挽留(报下一批/记录)，未在用户坚拒后及时礼貌挂断",medium,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C07,pass,,"全文assistant未出现""好的/哈哈/嘿嘿/嘻嘻""",high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C08,pass,,T1含时间地点+问参加,high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C09,pass,,"用户T2发烧不能参加(原因已述)，T3/T5""帮你记录请假""记录原因",medium,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C10,na,,用户拒绝参加，S3未触发,high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C11,pass,,"T3""不参加会直接影响接单评级""",high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C12,pass,,T1开场白已含全部必要变量,high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C13,pass,,全文无 ${} 模板残留,high,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C14,pass,,用户拒绝后助手记录请假并提出补训(下一批)，符合拒绝场景处理,medium,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C15,fail,,"用户T6""我就挂了，受不了""已坚决结束，对话在用户挂断处截断，助手未先行礼貌收尾",medium,,human_v6_reviewed
V1_refuse_persistent_1779194514_000,V1_C16,na,,用户未问FAQ列表问题,medium,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C01,fail,,T1=62字(豁免); 非首轮超35字: T3=42字; 违规率1/2=50%,high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C02,na,,无越界问题,high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C03,pass,,口语词:吧 | 书面词:无 | 列点:无,medium,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C04,pass,,两轮措辞略同但<8字核心重复，整体可接受,low,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C05,pass,,无承诺补贴,high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C06,pass,,"用户T2明确不能配合，助手T3""多休息…下次再联系…再见""1轮内礼貌收尾",medium,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C07,pass,,"全文assistant未出现""好的/哈哈/嘿嘿/嘻嘻""",high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C08,pass,,T1含时间地点+问参加,high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C09,fail,,用户身体不适不能参加，助手仅安抚改期，未明确记录原因,medium,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C10,na,,用户拒绝参加，S3未触发,high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C11,fail,,"全文未提及""未参加影响接单评级""等后果",medium,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C12,pass,,T1开场白已含全部必要变量,high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C13,pass,,全文无 ${} 模板残留,high,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C14,fail,,助手未告知培训时间地点细节/未提评级影响/未记录原因即结束，核心通知动作覆盖不足,medium,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C15,pass,,"T3即""再见""收尾，T5重申休息再见，未反复追问",medium,,human_v6_reviewed
V1_refuse_persistent_1779200071_000,V1_C16,na,,用户未问FAQ问题,medium,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C01,pass,,T1=75字(豁免); 非首轮超35字: T5=48字; 违规率1/9=11%,high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C02,na,,用户仅问WiFi/流量/数据同步等更新相关，无越界(外平台/个人/工资),medium,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C03,pass,,口语词:行/啊/嗯/哈 | 书面词:无 | 列点:无,medium,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C04,pass,,措辞各异，无8+字跨轮照搬,medium,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C05,na,,合作型，用户同意更新，未明确拒绝,high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C06,pass,,无明显重复,medium,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C07,fail,,"T13出现""好的"" → 违规",high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C08,pass,,"T1""必须明天晚上12点前更新完，不然没法接单""含强制+截止时间",high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C09,pass,,"T3""看一眼现在版本是多少""询问版本号",high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C10,pass,,"T5""去手机应用商店搜美团骑手下新版""",high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C11,pass,,"T15/T17""下载完登录试一下能不能接单/登录接单都正常吧""确认更新成功",high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C12,pass,,T1开场白已含全部必要变量,high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C13,pass,,全文无 ${} 模板残留,high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C14,pass,,覆盖通知更新+版本核对+引导商店+截止+确认登录，用户完成更新,high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C15,fail,,"T11助手已""挂了啊""，之后T13/15/17仍多次追问""登录接单正常吧""(规范2.4.3原型案例)",high,,human_v6_reviewed
V2_cooperative_1779195497_001,V2_C16,pass,,"T6 WiFi/流量→T7""连WiFi安装包不大""；T8数据丢失→T9""不会丢联网同步""，准确一致",high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C01,fail,,T1=69字(豁免); 非首轮超35字: T3=49字 T5=44字 T7=40字 T9=39字; 违规率4/6=67%,high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C02,na,,用户问流程/新功能/重新登录等更新相关，无越界,medium,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C03,pass,,口语词:哦(T11) | 书面词:无 | 列点:无,medium,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C04,pass,,措辞各异,medium,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C05,na,,用户同意更新，未拒绝,high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C06,pass,,无明显重复,medium,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C07,fail,,"T13出现""好的"" → 违规",high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C08,pass,,"T1含""必须明天晚上12点前更新完""强制+截止",high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C09,pass,,"T3""现在手机里APP的版本号是多少""",high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C10,pass,,"T3""应用商店搜索美团骑手下载新版""",high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C11,pass,,"T7/T9""更新后确认能正常接单""",high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C12,pass,,T1开场白已含全部必要变量,high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C13,pass,,全文无 ${} 模板残留,high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C14,pass,,通知+版本+商店+截止+确认接单齐全，用户同意,high,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C15,pass,,"T13""祝顺利更新！再见！""自然收尾，未反复追问",medium,,human_v6_reviewed
V2_cooperative_1779200835_000,V2_C16,pass,,"T2流程→T3""不复杂""；T4新功能→T5""派单优化""，准确一致",high,,human_v6_reviewed
V2_interruption_1779196169_000,V2_C01,pass,,T1=69字(豁免); 非首轮超35字: T9=48字; 违规率1/4=25%,medium,,human_v6_reviewed
V2_interruption_1779196169_000,V2_C02,na,,用户问流量报销/内存等更新相关，无明确越界(外平台/个人),medium,,human_v6_reviewed
